t,x,y,z
0.00400,11.20000,5.70000,8.70000
0.00600,11.20000,5.70000,8.69960
0.00800,11.20000,5.70000,8.69910
0.01000,11.20000,5.70000,8.69840
0.01200,11.20000,5.70000,8.69740
0.01400,11.20000,5.70000,8.69630
0.01600,11.20000,5.70000,8.69490
0.01800,11.20000,5.69990,8.69340
0.02000,11.20000,5.69990,8.69160
0.02200,11.20000,5.69990,8.68960
0.02400,11.20000,5.69980,8.68740
0.02600,11.20000,5.69980,8.68510
0.02800,11.20000,5.69970,8.68250
0.03000,11.20000,5.69970,8.67970
0.03200,11.20000,5.69960,8.67680
0.03400,11.19900,5.69960,8.67370
0.03600,11.19900,5.69950,8.67040
0.03800,11.19900,5.69940,8.66700
0.04000,11.19900,5.69940,8.66330
0.04200,11.19900,5.69930,8.65950
0.04400,11.19900,5.69920,8.65540
0.04600,11.19900,5.69910,8.65130
0.04800,11.19900,5.69900,8.64690
0.05000,11.19900,5.69900,8.64240
0.05200,11.19900,5.69890,8.63770
0.05400,11.19900,5.69880,8.63280
0.05600,11.19900,5.69870,8.62780
0.05800,11.19800,5.69860,8.62260
0.06000,11.19800,5.69850,8.61720
0.06200,11.19800,5.69840,8.61170
0.06400,11.19800,5.69830,8.60600
0.06600,11.19800,5.69820,8.60010
0.06800,11.19800,5.69810,8.59410
0.07000,11.19800,5.69800,8.58800
0.07200,11.19800,5.69790,8.58170
0.07400,11.19800,5.69780,8.57520
0.07600,11.19700,5.69770,8.56850
0.07800,11.19700,5.69760,8.56180
0.08000,11.19700,5.69740,8.55480
0.08200,11.19700,5.69730,8.54780
0.08400,11.19700,5.69720,8.54050
0.08600,11.19700,5.69710,8.53310
0.08800,11.19700,5.69700,8.52560
0.09000,11.19700,5.69690,8.51790
0.09200,11.19600,5.69680,8.51000
0.09400,11.19600,5.69670,8.50200
0.09600,11.19600,5.69650,8.49390
0.09800,11.19600,5.69640,8.48560
0.10000,11.19600,5.69630,8.47720
0.10200,11.19600,5.69620,8.46860
0.10400,11.19600,5.69610,8.45990
0.10600,11.19600,5.69590,8.45110
0.10800,11.19500,5.69580,8.44210
0.11000,11.19500,5.69570,8.43300
0.11200,11.19500,5.69550,8.42380
0.11400,11.19500,5.69540,8.41440
0.11600,11.19500,5.69530,8.40490
0.11800,11.19500,5.69510,8.39530
0.12000,11.19500,5.69500,8.38560
0.12200,11.19400,5.69490,8.37570
0.12400,11.19400,5.69470,8.36580
0.12600,11.19400,5.69460,8.35570
0.12800,11.19400,5.69440,8.34550
0.13000,11.19400,5.69430,8.33520
0.13200,11.19400,5.69410,8.32470
0.13400,11.19300,5.69400,8.31420
0.13600,11.19300,5.69380,8.30350
0.13800,11.19300,5.69370,8.29280
0.14000,11.19300,5.69350,8.28190
0.14200,11.19300,5.69340,8.27090
0.14400,11.19300,5.69320,8.25980
0.14600,11.19200,5.69310,8.24870
0.14800,11.19200,5.69290,8.23740
0.15000,11.19200,5.69280,8.22590
0.15200,11.19200,5.69260,8.21450
0.15400,11.19200,5.69240,8.20280
0.15600,11.19200,5.69230,8.19120
0.15800,11.19100,5.69210,8.17940
0.16000,11.19100,5.69200,8.16750
0.16200,11.19100,5.69180,8.15550
